row_id,timestamp,alarm_id,confidence,classification,is_anomaly,model_type,processing_time,enrichment_data,taa_decision,alert_severity,source_ip,destination_ip,protocol,attack_category,enhanced_classification,enhanced_confidence,threat_score,enhanced_is_anomaly,classification_reasoning,enhanced_processing_time
854,"2025-07-23 11:17:36,644",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003752,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001506805419921875
855,"2025-07-23 11:17:36,644",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004325,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015091896057128906
856,"2025-07-23 11:17:36,653",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004666,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001518726348876953
857,"2025-07-23 11:17:36,653",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004209,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014591217041015625
858,"2025-07-23 11:17:36,653",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003849,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
859,"2025-07-23 11:17:36,654",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003414,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0002238750457763672
860,"2025-07-23 11:18:01,326",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003576,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00029397010803222656
861,"2025-07-23 11:18:01,326",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004322,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00016689300537109375
862,"2025-07-23 11:18:06,167",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004343,present,unknown,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015401840209960938
863,"2025-07-23 11:18:06,168",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005015,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
864,"2025-07-23 11:18:06,189",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003946,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015211105346679688
865,"2025-07-23 11:18:06,190",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004125,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015091896057128906
866,"2025-07-23 11:19:10,501",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.005063,present,unknown,,149.171.126.7,149.171.126.10,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
867,"2025-07-23 11:19:10,501",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004239,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014495849609375
868,"2025-07-23 11:19:10,501",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003414,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014591217041015625
869,"2025-07-23 11:19:10,501",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.00417,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00047206878662109375
870,"2025-07-23 11:19:10,501",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003677,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00016999244689941406
871,"2025-07-23 11:19:10,502",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00439,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
872,"2025-07-23 11:19:10,502",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004629,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
873,"2025-07-23 11:19:10,502",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004142,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
874,"2025-07-23 11:19:10,502",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.005249,present,alert_received,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
875,"2025-07-23 11:19:10,502",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004814,present,alert_received,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001437664031982422
876,"2025-07-23 11:19:10,889",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004209,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001468658447265625
877,"2025-07-23 11:19:10,890",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.005149,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014591217041015625
878,"2025-07-23 11:19:10,890",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004325,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001437664031982422
879,"2025-07-23 11:19:10,890",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004103,present,alert_received,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
880,"2025-07-23 11:19:11,780",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004322,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00029206275939941406
881,"2025-07-23 11:19:11,780",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003325,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0005092620849609375
882,"2025-07-23 11:19:11,795",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004125,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001659393310546875
883,"2025-07-23 11:19:11,795",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003415,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014781951904296875
884,"2025-07-23 11:19:42,261",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003677,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0003581047058105469
885,"2025-07-23 11:19:42,262",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005015,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00019502639770507812
886,"2025-07-23 11:19:42,263",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.00443,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5),0.0002808570861816406
887,"2025-07-23 11:19:42,263",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00439,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0003490447998046875
888,"2025-07-23 11:19:42,265",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004741,present,alert_received,low,,,tcp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown,0.00018095970153808594
889,"2025-07-23 11:19:42,267",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004142,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00016570091247558594
890,"2025-07-23 11:19:42,267",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.00483,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0007529258728027344
891,"2025-07-23 11:19:42,268",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004814,present,unknown,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001881122589111328
892,"2025-07-23 11:19:42,269",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004705,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001537799835205078
893,"2025-07-23 11:19:42,267",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.005249,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0004742145538330078
894,"2025-07-23 11:19:42,274",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003892,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00036406517028808594
895,"2025-07-23 11:19:42,273",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004271,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001690387725830078
896,"2025-07-23 11:19:42,294",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.005149,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001518726348876953
897,"2025-07-23 11:19:42,294",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004069,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001461505889892578
898,"2025-07-23 11:19:42,317",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004103,present,unknown,,149.171.126.7,149.171.126.6,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001499652862548828
899,"2025-07-23 11:19:42,318",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.00408,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
900,"2025-07-23 11:19:43,063",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003325,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001461505889892578
901,"2025-07-23 11:19:43,063",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.005055,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014591217041015625
902,"2025-07-23 11:19:43,301",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003415,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
903,"2025-07-23 11:19:43,301",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.00429,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5),0.0001499652862548828
904,"2025-07-23 11:20:13,972",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004705,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015020370483398438
905,"2025-07-23 11:20:13,972",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003824,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001468658447265625
906,"2025-07-23 11:20:13,972",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.00408,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014328956604003906
907,"2025-07-23 11:20:13,973",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004069,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014519691467285156
908,"2025-07-23 11:20:13,973",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004271,present,unknown,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014519691467285156
909,"2025-07-23 11:20:13,973",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003894,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
910,"2025-07-23 11:20:13,973",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00513,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001468658447265625
911,"2025-07-23 11:20:13,974",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004911,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00018310546875
912,"2025-07-23 11:20:14,449",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.005055,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001442432403564453
913,"2025-07-23 11:20:14,449",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.005189,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
914,"2025-07-23 11:20:14,557",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.00429,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits,critical,0.95,10.0,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion,0.0011222362518310547
915,"2025-07-23 11:20:14,557",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003972,present,alert_received,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00021195411682128906
916,"2025-07-23 11:20:35,793",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.00483,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0002849102020263672
917,"2025-07-23 11:20:35,793",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004428,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015687942504882812
918,"2025-07-23 11:20:35,796",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003892,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001499652862548828
919,"2025-07-23 11:20:35,797",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003842,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00040793418884277344
920,"2025-07-23 11:20:35,798",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004741,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal,low_risk,0.65,3.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion,0.0006618499755859375
921,"2025-07-23 11:20:35,798",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.005488,present,alert_received,high,,,tcp,Exploits,critical,0.95,13.5,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown; Contextual threats detected (score: 1.5),0.0002498626708984375
922,"2025-07-23 11:20:35,799",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.00443,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits,critical,0.95,10.0,True,Attack category 'Exploits' (score: 5.0); Severity level 'high' (score: 3.0); Low confidence score 0.2 indicates potential evasion,0.00015997886657714844
923,"2025-07-23 11:20:35,799",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.005443,present,alert_received,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015115737915039062
924,"2025-07-23 11:20:45,739",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.005189,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
925,"2025-07-23 11:20:45,739",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003985,present,alert_received,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001461505889892578
926,"2025-07-23 11:20:45,824",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003972,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001480579376220703
927,"2025-07-23 11:20:45,824",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.00465,present,alert_received,,149.171.126.7,149.171.126.10,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00027108192443847656
928,"2025-07-23 11:21:06,809",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004911,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001499652862548828
929,"2025-07-23 11:21:06,810",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004606,present,alert_received,,149.171.126.7,149.171.126.8,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0008938312530517578
930,"2025-07-23 11:21:06,810",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00513,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00028896331787109375
931,"2025-07-23 11:21:06,811",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003894,present,unknown,,149.171.126.7,149.171.126.7,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001761913299560547
932,"2025-07-23 11:21:06,811",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004181,present,alert_received,,149.171.126.7,149.171.126.9,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.000164031982421875
933,"2025-07-23 11:21:06,811",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003899,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015115737915039062
934,"2025-07-23 11:21:06,811",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003824,present,unknown,,149.171.126.7,175.45.176.1,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00015473365783691406
935,"2025-07-23 11:21:06,812",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003943,present,alert_received,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.00014901161193847656
936,"2025-07-23 11:21:07,119",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004428,present,unknown,,149.171.126.7,175.45.176.0,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001537799835205078
937,"2025-07-23 11:21:07,119",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.005122,present,alert_received,low,,,udp,Normal,suspicious,0.8500000000000001,5.0,True,Severity level 'low' (score: 1.0); Low confidence score 0.2 indicates potential evasion; Source IP nan reputation: unknown,0.00015306472778320312
938,"2025-07-23 11:21:07,132",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003842,present,unknown,,149.171.126.7,149.171.126.3,tcp,,suspicious,0.7,4.0,True,Low confidence score 0.2 indicates potential evasion; Source IP 149.171.126.7 reputation: unknown,0.0001499652862548828
