row_id,timestamp,alarm_id,confidence,classification,is_anomaly,model_type,processing_time,enrichment_data,taa_decision,alert_severity,source_ip,destination_ip,protocol,attack_category
5660,"2025-07-23 16:44:41,078",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004491,present,unknown,,149.171.126.7,149.171.126.6,tcp,
5661,"2025-07-23 16:44:41,078",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003993,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5662,"2025-07-23 16:44:41,081",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004657,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5663,"2025-07-23 16:44:41,081",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004184,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5664,"2025-07-23 16:45:15,573",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004184,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5665,"2025-07-23 16:45:15,576",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003198,present,alert_received,low,,,tcp,Normal
5666,"2025-07-23 16:45:15,591",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003993,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5667,"2025-07-23 16:45:15,591",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004695,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5668,"2025-07-23 16:45:15,592",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004518,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5669,"2025-07-23 16:45:15,592",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.00357,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5670,"2025-07-23 16:45:15,593",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004791,present,unknown,,149.171.126.7,149.171.126.6,tcp,
5671,"2025-07-23 16:45:15,593",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004421,present,alert_received,low,,,udp,Normal
5672,"2025-07-23 16:45:15,594",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004032,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5673,"2025-07-23 16:45:15,594",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004062,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5674,"2025-07-23 16:45:15,642",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004199,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits
5675,"2025-07-23 16:45:15,642",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004057,present,alert_received,,149.171.126.7,149.171.126.6,tcp,
5676,"2025-07-23 16:45:15,649",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004025,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5677,"2025-07-23 16:45:15,649",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003742,present,alert_received,,149.171.126.7,149.171.126.6,tcp,
5678,"2025-07-23 16:45:15,663",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004102,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5679,"2025-07-23 16:45:15,663",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004197,present,alert_received,,149.171.126.7,149.171.126.8,tcp,
5680,"2025-07-23 16:45:15,672",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004477,present,unknown,,149.171.126.7,149.171.126.9,tcp,
5681,"2025-07-23 16:45:15,673",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.003814,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5682,"2025-07-23 16:45:15,702",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003579,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5683,"2025-07-23 16:45:15,703",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.005299,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5684,"2025-07-23 16:45:47,136",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004421,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal
5685,"2025-07-23 16:45:47,137",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003797,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5686,"2025-07-23 16:45:47,139",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004062,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5687,"2025-07-23 16:45:47,139",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003704,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5688,"2025-07-23 16:45:47,145",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.003814,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5689,"2025-07-23 16:45:47,145",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003905,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5690,"2025-07-23 16:45:47,149",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004057,present,unknown,,149.171.126.7,149.171.126.6,tcp,
5691,"2025-07-23 16:45:47,149",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003795,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5692,"2025-07-23 16:45:47,152",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004197,present,unknown,,149.171.126.7,149.171.126.8,tcp,
5693,"2025-07-23 16:45:47,152",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004193,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5694,"2025-07-23 16:45:47,172",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003742,present,unknown,,149.171.126.7,149.171.126.6,tcp,
5695,"2025-07-23 16:45:47,175",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003998,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5696,"2025-07-23 16:45:47,158",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003198,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
5697,"2025-07-23 16:45:47,178",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.003893,present,alert_received,low,,,udp,Normal
5698,"2025-07-23 16:45:47,180",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004695,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5699,"2025-07-23 16:45:47,180",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003854,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5700,"2025-07-23 16:45:47,188",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.00357,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5701,"2025-07-23 16:45:47,188",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004425,present,alert_received,high,,,tcp,Exploits
5702,"2025-07-23 16:45:47,188",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.005299,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5703,"2025-07-23 16:45:47,188",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003721,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5704,"2025-07-23 16:46:18,593",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003905,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5705,"2025-07-23 16:46:18,596",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003797,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5706,"2025-07-23 16:46:18,596",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004791,present,alert_received,low,,,tcp,Normal
5707,"2025-07-23 16:46:18,594",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003704,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5708,"2025-07-23 16:46:18,600",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004197,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5709,"2025-07-23 16:46:18,595",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003572,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5710,"2025-07-23 16:46:18,625",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004193,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5711,"2025-07-23 16:46:18,625",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003351,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
5712,"2025-07-23 16:46:18,636",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003998,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5713,"2025-07-23 16:46:18,637",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003531,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5714,"2025-07-23 16:46:18,655",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.003893,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal
5715,"2025-07-23 16:46:18,655",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.005033,present,alert_received,high,,,tcp,Exploits
5716,"2025-07-23 16:46:18,676",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003795,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5717,"2025-07-23 16:46:18,677",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004438,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
5718,"2025-07-23 16:46:18,692",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004425,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits
5719,"2025-07-23 16:46:18,692",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004718,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5720,"2025-07-23 16:46:18,703",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003854,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5721,"2025-07-23 16:46:18,703",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004423,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5722,"2025-07-23 16:46:18,716",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003721,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5723,"2025-07-23 16:46:18,716",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00487,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5724,"2025-07-23 16:46:53,066",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003572,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5725,"2025-07-23 16:46:53,066",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004791,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
5726,"2025-07-23 16:46:53,067",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004604,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5727,"2025-07-23 16:46:53,066",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004228,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5728,"2025-07-23 16:46:53,132",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003351,present,unknown,,149.171.126.7,149.171.126.10,tcp,
5729,"2025-07-23 16:46:53,132",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004107,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5730,"2025-07-23 16:46:53,150",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004197,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5731,"2025-07-23 16:46:53,150",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004319,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
5732,"2025-07-23 16:46:53,154",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004423,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5733,"2025-07-23 16:46:53,154",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003836,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5734,"2025-07-23 16:46:53,165",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003531,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5735,"2025-07-23 16:46:53,166",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004702,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5736,"2025-07-23 16:46:53,211",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.00487,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5737,"2025-07-23 16:46:53,212",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004718,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5738,"2025-07-23 16:46:53,212",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004777,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5739,"2025-07-23 16:46:53,212",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.005033,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits
5740,"2025-07-23 16:46:53,213",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004292,present,alert_received,,149.171.126.7,149.171.126.8,tcp,
5741,"2025-07-23 16:46:53,213",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003637,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5742,"2025-07-23 16:46:53,222",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004438,present,unknown,,149.171.126.7,149.171.126.9,tcp,
5743,"2025-07-23 16:46:53,222",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.003947,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5744,"2025-07-23 16:49:26,659",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003836,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5745,"2025-07-23 16:49:26,660",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004503,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5746,"2025-07-23 16:49:26,668",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004702,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5747,"2025-07-23 16:49:26,669",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004482,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
5748,"2025-07-23 16:49:26,672",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004107,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5749,"2025-07-23 16:49:26,672",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004355,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5750,"2025-07-23 16:49:26,684",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004292,present,unknown,,149.171.126.7,149.171.126.8,tcp,
5751,"2025-07-23 16:49:26,684",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004335,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
5752,"2025-07-23 16:49:26,685",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004319,present,unknown,,149.171.126.7,149.171.126.9,tcp,
5753,"2025-07-23 16:49:26,685",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004128,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5754,"2025-07-23 16:49:26,701",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004228,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5755,"2025-07-23 16:49:26,701",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003999,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5756,"2025-07-23 16:49:26,705",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.003637,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5757,"2025-07-23 16:49:26,705",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004158,present,alert_received,low,,,tcp,Normal
5758,"2025-07-23 16:49:26,715",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004777,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5759,"2025-07-23 16:49:26,715",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.005032,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5760,"2025-07-23 16:49:26,716",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004604,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5761,"2025-07-23 16:49:26,716",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004739,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
5762,"2025-07-23 16:49:26,758",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.003947,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5763,"2025-07-23 16:49:26,758",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003967,present,alert_received,,149.171.126.7,149.171.126.6,tcp,
5764,"2025-07-23 16:56:50,024",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.005032,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5765,"2025-07-23 16:56:50,025",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.00528,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5766,"2025-07-23 16:56:50,026",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004739,present,unknown,,149.171.126.7,149.171.126.10,tcp,
5767,"2025-07-23 16:56:50,026",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.005132,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
5768,"2025-07-23 16:56:50,030",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004503,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5769,"2025-07-23 16:56:50,030",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.006249,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5770,"2025-07-23 16:56:50,022",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004482,present,unknown,,149.171.126.7,149.171.126.9,tcp,
5771,"2025-07-23 16:56:50,034",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003855,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5772,"2025-07-23 16:56:50,037",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.003967,present,unknown,,149.171.126.7,149.171.126.6,tcp,
5773,"2025-07-23 16:56:50,039",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004225,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5774,"2025-07-23 16:56:50,047",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004355,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5775,"2025-07-23 16:56:50,047",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004019,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5776,"2025-07-23 16:56:50,052",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.003999,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5777,"2025-07-23 16:56:50,052",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004762,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5778,"2025-07-23 16:56:50,069",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004158,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
5779,"2025-07-23 16:56:50,069",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003778,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
5780,"2025-07-23 16:56:50,073",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004335,present,unknown,,149.171.126.7,149.171.126.10,tcp,
5781,"2025-07-23 16:56:50,073",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003784,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5782,"2025-07-23 16:56:50,082",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004128,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5783,"2025-07-23 16:56:50,082",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004362,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5784,"2025-07-23 16:57:21,779",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.005132,present,unknown,,149.171.126.7,149.171.126.9,tcp,
5785,"2025-07-23 16:57:21,780",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.00534,present,alert_received,low,,,tcp,Normal
5786,"2025-07-23 16:57:21,793",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004362,present,unknown,,149.171.126.7,149.171.126.7,tcp,
5787,"2025-07-23 16:57:21,795",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004811,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5788,"2025-07-23 16:57:21,799",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003784,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5789,"2025-07-23 16:57:21,799",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004007,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5790,"2025-07-23 16:57:21,811",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003855,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5791,"2025-07-23 16:57:21,815",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004225,present,unknown,,149.171.126.7,149.171.126.3,tcp,
5792,"2025-07-23 16:57:21,816",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004676,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
5793,"2025-07-23 16:57:21,822",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.006249,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5794,"2025-07-23 16:57:21,822",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003882,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5795,"2025-07-23 16:57:21,816",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004284,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
5796,"2025-07-23 16:57:21,829",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004762,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5797,"2025-07-23 16:57:21,829",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.00528,present,unknown,,149.171.126.7,175.45.176.0,tcp,
5798,"2025-07-23 16:57:21,830",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004151,present,alert_received,low,,,tcp,Normal
5799,"2025-07-23 16:57:21,830",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004019,present,unknown,,149.171.126.7,175.45.176.1,tcp,
5800,"2025-07-23 16:57:21,830",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003754,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
5801,"2025-07-23 16:57:21,830",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004112,present,alert_received,low,,,tcp,Normal
5802,"2025-07-23 16:57:21,830",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.003778,present,unknown,,149.171.126.7,149.171.126.10,tcp,
5803,"2025-07-23 16:57:21,831",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004478,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
5804,"2025-07-23 16:57:53,447",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004284,present,unknown,,149.171.126.7,175.45.176.1,tcp,
